source_file,source_kind,voucher_type,date,party_ledger,debit_ledger,credit_ledger,amount,narration,confidence,needs_review,cgst_amount,sgst_amount,igst_amount,total_amount,inventory_items,charge_lines,voucher_number,party_gstin
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2226.0,"DIGITA-MUMBAI/ 2,226.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,802.0,DIGITA-MUMBAI/ 802.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1704.0,"DIGITA-MUMBAI/ 1,704.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1173.0,"DIGITA-MUMBAI/ 1,173.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1132.0,"DIGITA-MUMBAI/ 1,132.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,438.0,DIGITA-MUMBAI/ 438.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1709.0,"DIGITA-MUMBAI/ 1,709.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,849.0,DIGITA-MUMBAI/ 849.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2843.0,"DIGITA-MUMBAI/ 2,843.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,624.0,DIGITA-MUMBAI/ 624.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2203.0,"DIGITA-MUMBAI/ 2,203.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1620.0,"DIGITA-MUMBAI/ 1,620.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1058.0,"DIGITA-MUMBAI/ 1,058.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,430.0,DIGITA-MUMBAI/ 430.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,364.0,DIGITA-MUMBAI/ 364.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,759.0,DIGITA-MUMBAI/ 759.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,391.0,DIGITA-MUMBAI/ 391.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2005.0,DIGITA-MUMBAI/ 290.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2186.0,"DIGITA-MUMBAI/ 2,186.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1149.0,"DIGITA-MUMBAI/ 1,149.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,709.0,DIGITA-MUMBAI/ 709.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,561.0,DIGITA-MUMBAI/ 561.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1572.0,"DIGITA-MUMBAI/ 1,572.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1442.0,"DIGITA-MUMBAI/ 1,442.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1259.0,"DIGITA-MUMBAI/ 1,259.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,887.0,DIGITA-MUMBAI/ 887.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,783.0,DIGITA-MUMBAI/ 783.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1571.0,"DIGITA-MUMBAI/ 1,571.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2430.0,"DIGITA-MUMBAI/ 2,430.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,663.0,DIGITA-MUMBAI/ 663.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1768.0,"DIGITA-MUMBAI/ 1,768.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,738.0,DIGITA-MUMBAI/ 738.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,662.0,DIGITA-MUMBAI/ 662.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,410.0,DIGITA-MUMBAI/ 410.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,3134.0,"DIGITA-MUMBAI/ 3,134.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,622.0,DIGITA-MUMBAI/ 622.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2180.0,"DIGITA-MUMBAI/ 2,180.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,171.0,DIGITA-MUMBAI/ 171.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,198.0,DIGITA-MUMBAI/ 198.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1270.0,"DIGITA-MUMBAI/ 1,270.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,690.0,DIGITA-MUMBAI/ 690.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,802.0,DIGITA-MUMBAI/ 802.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,542.0,DIGITA-MUMBAI/ 542.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1552.0,"DIGITA-MUMBAI/ 1,552.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,936.0,DIGITA-MUMBAI/ 936.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,3177.0,"DIGITA-MUMBAI/ 3,177.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,987.0,DIGITA-MUMBAI/ 987.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,744.0,DIGITA-MUMBAI/ 744.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,377.0,DIGITA-MUMBAI/ 377.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,868.0,DIGITA-MUMBAI/ 868.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,449.0,DIGITA-MUMBAI/ 449.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1446.0,"DIGITA-MUMBAI/ 1,446.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1477.0,"DIGITA-MUMBAI/ 1,477.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,848.0,DIGITA-MUMBAI/ 848.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1152.0,"DIGITA-MUMBAI/ 1,152.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,526.0,DIGITA-MUMBAI/ 526.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1449.0,"DIGITA-MUMBAI/ 1,449.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,579.0,DIGITA-MUMBAI/ 579.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,906.0,DIGITA-MUMBAI/ 906.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,317.0,DIGITA-MUMBAI/ 317.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,723.0,DIGITA-MUMBAI/ 723.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,969.0,DIGITA-MUMBAI/ 969.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2613.0,"DIGITA-MUMBAI/ 2,613.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,3372.0,"DIGITA-MUMBAI/ 1,987.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,847.0,DIGITA-MUMBAI/ 847.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1484.0,"DIGITA-MUMBAI/ 1,484.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1609.0,"DIGITA-MUMBAI/ 1,609.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1210.0,"DIGITA-MUMBAI/ 1,210.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1497.0,"DIGITA-MUMBAI/ 1,497.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,238.0,DIGITA-MUMBAI/ 238.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,770.0,DIGITA-MUMBAI/ 770.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,623.0,DIGITA-MUMBAI/ 623.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1078.0,"DIGITA-MUMBAI/ 1,078.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2376.0,"DIGITA-MUMBAI/ 2,376.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,989.0,DIGITA-MUMBAI/ 989.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1226.0,"DIGITA-MUMBAI/ 1,226.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1191.0,"DIGITA-MUMBAI/ 1,191.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,901.0,DIGITA-MUMBAI/ 901.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1303.0,"DIGITA-MUMBAI/ 1,303.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,336.0,DIGITA-MUMBAI/ 336.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1385.0,"DIGITA-MUMBAI/ 1,385.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1105.0,"DIGITA-MUMBAI/ 1,105.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,682.0,DIGITA-MUMBAI/ 682.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,65.0,DIGITA-MUMBAI/ 65.00 6,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1227.0,"DIGITA-MUMBAI/ 1,227.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,894.0,DIGITA-MUMBAI/ 894.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1261.0,"DIGITA-MUMBAI/ 1,261.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1335.0,"DIGITA-MUMBAI/ 1,335.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2177.0,"DIGITA-MUMBAI/ 2,177.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1278.0,"DIGITA-MUMBAI/ 1,278.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,670.0,DIGITA-MUMBAI/ 670.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,601.0,DIGITA-MUMBAI/ 601.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1387.0,"DIGITA-MUMBAI/ 1,387.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1767.0,"DIGITA-MUMBAI/ 1,767.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,232.0,DIGITA-MUMBAI/ 232.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,257.0,DIGITA-MUMBAI/ 257.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,816.0,DIGITA-MUMBAI/ 816.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1058.0,"DIGITA-MUMBAI/ 1,058.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,175.0,DIGITA-MUMBAI/ 175.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,758.0,DIGITA-MUMBAI/ 758.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,613.0,DIGITA-MUMBAI/ 613.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,335.0,DIGITA-MUMBAI/ 335.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,569.0,DIGITA-MUMBAI/ 569.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,731.0,DIGITA-MUMBAI/ 731.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1617.0,"DIGITA-MUMBAI/ 1,617.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1509.0,"DIGITA-MUMBAI/ 1,509.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,95.0,DIGITA-MUMBAI/ 95.00 6,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,3124.0,"DIGITA-MUMBAI/ 3,124.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,797.0,DIGITA-MUMBAI/ 797.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1386.0,DIGITA-MUMBAI/ 714.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1037.0,"DIGITA-MUMBAI/ 1,037.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1299.0,"DIGITA-MUMBAI/ 1,299.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1085.0,"DIGITA-MUMBAI/ 1,085.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,747.0,DIGITA-MUMBAI/ 747.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1757.0,"DIGITA-MUMBAI/ 1,757.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,2465.0,"DIGITA-MUMBAI/ 2,465.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1545.0,"DIGITA-MUMBAI/ 1,545.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,117.0,DIGITA-MUMBAI/ 117.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,592.0,DIGITA-MUMBAI/ 592.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,834.0,DIGITA-MUMBAI/ 834.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1088.0,"DIGITA-MUMBAI/ 1,088.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1223.0,"DIGITA-MUMBAI/ 1,223.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,952.0,DIGITA-MUMBAI/ 952.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1294.0,"DIGITA-MUMBAI/ 1,294.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,661.0,DIGITA-MUMBAI/ 661.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,712.0,DIGITA-MUMBAI/ 712.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,571.0,DIGITA-MUMBAI/ 571.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1571.0,"DIGITA-MUMBAI/ 1,571.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1617.0,"DIGITA-MUMBAI/ 1,617.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,129.0,DIGITA-MUMBAI/ 129.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1191.0,"DIGITA-MUMBAI/ 1,191.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20251015,Suspense,bank of baroda,Suspense,1322.0,"DIGITA-MUMBAI/ 1,322.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
